"line_id","act","source_file","line_number","source_ref","knot","location","speaker","character","text","word_count","recording_scope","cast_status","scratch_voice","scratch_voice_id","audio_path","recording_status"
"vo_act_i_0263","Act I","ink/prologue.ink","676","ink/prologue.ink:676","fish_hall_visitor_book","fish_hall","CORVIN","Corvin Vale","Good turnout. Terrible host.","4","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/fish_hall/fish_hall_visitor_book_263_corvin.mp3","unrecorded"
"vo_act_i_0264","Act I","ink/prologue.ink","678","ink/prologue.ink:678","fish_hall_visitor_book","fish_hall","CORVIN","Corvin Vale","Two clients, three creditors, and a woman who once told me I had merciful eyes.","15","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/fish_hall/fish_hall_visitor_book_264_corvin.mp3","unrecorded"
"vo_act_i_0265","Act I","ink/prologue.ink","680","ink/prologue.ink:680","fish_hall_visitor_book","fish_hall","CORVIN","Corvin Vale","I made a note to correct her, which is apparently my idea of mercy.","14","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/fish_hall/fish_hall_visitor_book_265_corvin.mp3","unrecorded"
"vo_act_i_0266","Act I","ink/prologue.ink","682","ink/prologue.ink:682","fish_hall_visitor_book","fish_hall","CORVIN","Corvin Vale","Sabine's not in it.","4","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/fish_hall/fish_hall_visitor_book_266_corvin.mp3","unrecorded"
"vo_act_i_0267","Act I","ink/prologue.ink","684","ink/prologue.ink:684","fish_hall_visitor_book","fish_hall","CORVIN","Corvin Vale","She wouldn't sign a thing like that.","7","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/fish_hall/fish_hall_visitor_book_267_corvin.mp3","unrecorded"
"vo_act_i_0268","Act I","ink/prologue.ink","686","ink/prologue.ink:686","fish_hall_visitor_book","fish_hall","CORVIN","Corvin Vale","She'd just come.","3","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/fish_hall/fish_hall_visitor_book_268_corvin.mp3","unrecorded"
"vo_act_i_0269","Act I","ink/prologue.ink","692","ink/prologue.ink:692","fish_hall_drain","fish_hall","CORVIN","Corvin Vale","It all goes back to the harbor eventually.","8","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/fish_hall/fish_hall_drain_269_corvin.mp3","unrecorded"
"vo_act_i_0270","Act I","ink/prologue.ink","694","ink/prologue.ink:694","fish_hall_drain","fish_hall","CORVIN","Corvin Vale","Ice water. Fish blood. Whatever was left of me.","9","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/fish_hall/fish_hall_drain_270_corvin.mp3","unrecorded"
"vo_act_i_0271","Act I","ink/prologue.ink","696","ink/prologue.ink:696","fish_hall_drain","fish_hall","CORVIN","Corvin Vale","Efficient island.","2","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/fish_hall/fish_hall_drain_271_corvin.mp3","unrecorded"
"vo_act_i_0272","Act I","ink/prologue.ink","698","ink/prologue.ink:698","fish_hall_drain","fish_hall","CORVIN","Corvin Vale","No romance about it at all.","6","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/fish_hall/fish_hall_drain_272_corvin.mp3","unrecorded"
"vo_act_i_0273","Act I","ink/prologue.ink","700","ink/prologue.ink:700","fish_hall_drain","fish_hall","CORVIN","Corvin Vale","Just gravity, brine, and somewhere lower to be.","8","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/fish_hall/fish_hall_drain_273_corvin.mp3","unrecorded"
"vo_act_i_0274","Act I","ink/prologue.ink","706","ink/prologue.ink:706","chandler_wares","bone_chandler","CORVIN","Corvin Vale","Buttons. Needles. A chess set.","5","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/bone_chandler/chandler_wares_274_corvin.mp3","unrecorded"
"vo_act_i_0275","Act I","ink/prologue.ink","708","ink/prologue.ink:708","chandler_wares","bone_chandler","CORVIN","Corvin Vale","All of it was somebody.","5","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/bone_chandler/chandler_wares_275_corvin.mp3","unrecorded"
"vo_act_i_0276","Act I","ink/prologue.ink","710","ink/prologue.ink:710","chandler_wares","bone_chandler","CHANDLER","Bone Chandler","Still is, if you ask the right buyer.","8","vo_line","scratch_cast","Will","bIHbv24MWmeRgasZH58o","vo/act_i/bone_chandler/chandler_wares_276_chandler.mp3","unrecorded"
"vo_act_i_0277","Act I","ink/prologue.ink","712","ink/prologue.ink:712","chandler_wares","bone_chandler","CORVIN","Corvin Vale","I'd rather not handle the neighbours.","6","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/bone_chandler/chandler_wares_277_corvin.mp3","unrecorded"
"vo_act_i_0278","Act I","ink/prologue.ink","718","ink/prologue.ink:718","chandler_chess_set","bone_chandler","CORVIN","Corvin Vale","White pieces are older stock.","5","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/bone_chandler/chandler_chess_set_278_corvin.mp3","unrecorded"
"vo_act_i_0279","Act I","ink/prologue.ink","720","ink/prologue.ink:720","chandler_chess_set","bone_chandler","CORVIN","Corvin Vale","They go pale after twenty years.","6","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/bone_chandler/chandler_chess_set_279_corvin.mp3","unrecorded"
"vo_act_i_0280","Act I","ink/prologue.ink","722","ink/prologue.ink:722","chandler_chess_set","bone_chandler","CORVIN","Corvin Vale","The black ones are recent.","5","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/bone_chandler/chandler_chess_set_280_corvin.mp3","unrecorded"
"vo_act_i_0281","Act I","ink/prologue.ink","724","ink/prologue.ink:724","chandler_chess_set","bone_chandler","CHANDLER","Bone Chandler","People prefer a matched set until they learn what matching costs.","11","vo_line","scratch_cast","Will","bIHbv24MWmeRgasZH58o","vo/act_i/bone_chandler/chandler_chess_set_281_chandler.mp3","unrecorded"
"vo_act_i_0282","Act I","ink/prologue.ink","726","ink/prologue.ink:726","chandler_chess_set","bone_chandler","CORVIN","Corvin Vale","I have rarely liked a sentence less.","7","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/bone_chandler/chandler_chess_set_282_corvin.mp3","unrecorded"
"vo_act_i_0283","Act I","ink/prologue.ink","732","ink/prologue.ink:732","chandler_needs_salt","bone_chandler","CORVIN","Corvin Vale","Prosper's watch.","2","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/bone_chandler/chandler_needs_salt_283_corvin.mp3","unrecorded"
"vo_act_i_0284","Act I","ink/prologue.ink","734","ink/prologue.ink:734","chandler_needs_salt","bone_chandler","CORVIN","Corvin Vale","Under glass, chain worn through on the left.","8","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/bone_chandler/chandler_needs_salt_284_corvin.mp3","unrecorded"
"vo_act_i_0285","Act I","ink/prologue.ink","736","ink/prologue.ink:736","chandler_needs_salt","bone_chandler","CHANDLER","Bone Chandler","Right-handed and anxious. You do look at things.","9","vo_line","scratch_cast","Will","bIHbv24MWmeRgasZH58o","vo/act_i/bone_chandler/chandler_needs_salt_285_chandler.mp3","unrecorded"
"vo_act_i_0286","Act I","ink/prologue.ink","738","ink/prologue.ink:738","chandler_needs_salt","bone_chandler","CORVIN","Corvin Vale","I need it.","3","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/bone_chandler/chandler_needs_salt_286_corvin.mp3","unrecorded"
"vo_act_i_0287","Act I","ink/prologue.ink","740","ink/prologue.ink:740","chandler_needs_salt","bone_chandler","CHANDLER","Bone Chandler","Not for sale, I'm afraid.","5","vo_line","scratch_cast","Will","bIHbv24MWmeRgasZH58o","vo/act_i/bone_chandler/chandler_needs_salt_287_chandler.mp3","unrecorded"
"vo_act_i_0288","Act I","ink/prologue.ink","742","ink/prologue.ink:742","chandler_needs_salt","bone_chandler","CORVIN","Corvin Vale","Everything's for sale. That's why you put it behind glass.","10","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/bone_chandler/chandler_needs_salt_288_corvin.mp3","unrecorded"
"vo_act_i_0289","Act I","ink/prologue.ink","744","ink/prologue.ink:744","chandler_needs_salt","bone_chandler","CHANDLER","Bone Chandler","Fresh salt from a walking returned man. Bring me that and we'll discuss glass.","14","vo_line","scratch_cast","Will","bIHbv24MWmeRgasZH58o","vo/act_i/bone_chandler/chandler_needs_salt_289_chandler.mp3","unrecorded"
"vo_act_i_0290","Act I","ink/prologue.ink","746","ink/prologue.ink:746","chandler_needs_salt","bone_chandler","CORVIN","Corvin Vale","And until then?","3","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/bone_chandler/chandler_needs_salt_290_corvin.mp3","unrecorded"
"vo_act_i_0291","Act I","ink/prologue.ink","748","ink/prologue.ink:748","chandler_needs_salt","bone_chandler","CHANDLER","Bone Chandler","Until then the glass and I are both watching you.","10","vo_line","scratch_cast","Will","bIHbv24MWmeRgasZH58o","vo/act_i/bone_chandler/chandler_needs_salt_291_chandler.mp3","unrecorded"
"vo_act_i_0292","Act I","ink/prologue.ink","754","ink/prologue.ink:754","chandler_watch_trade","bone_chandler","CHANDLER","Bone Chandler","Oh, you're new.","3","vo_line","scratch_cast","Will","bIHbv24MWmeRgasZH58o","vo/act_i/bone_chandler/chandler_watch_trade_292_chandler.mp3","unrecorded"
"vo_act_i_0293","Act I","ink/prologue.ink","756","ink/prologue.ink:756","chandler_watch_trade","bone_chandler","CORVIN","Corvin Vale","I'm not for sale.","4","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/bone_chandler/chandler_watch_trade_293_corvin.mp3","unrecorded"
"vo_act_i_0294","Act I","ink/prologue.ink","758","ink/prologue.ink:758","chandler_watch_trade","bone_chandler","CHANDLER","Bone Chandler","Everyone says that, and then day nine comes and someone ties a rope to them.","15","vo_line","scratch_cast","Will","bIHbv24MWmeRgasZH58o","vo/act_i/bone_chandler/chandler_watch_trade_294_chandler.mp3","unrecorded"
"vo_act_i_0295","Act I","ink/prologue.ink","760","ink/prologue.ink:760","chandler_watch_trade","bone_chandler","CHANDLER","Bone Chandler","The rope wears a groove, and the groove is where I start.","12","vo_line","scratch_cast","Will","bIHbv24MWmeRgasZH58o","vo/act_i/bone_chandler/chandler_watch_trade_295_chandler.mp3","unrecorded"
"vo_act_i_0296","Act I","ink/prologue.ink","762","ink/prologue.ink:762","chandler_watch_trade","bone_chandler","CORVIN","Corvin Vale","The watch. Under the glass.","5","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/bone_chandler/chandler_watch_trade_296_corvin.mp3","unrecorded"
"vo_act_i_0297","Act I","ink/prologue.ink","764","ink/prologue.ink:764","chandler_watch_trade","bone_chandler","CHANDLER","Bone Chandler","Prosper's. Collateral. Man owes me eleven shillings and the rot's taken his memory of owing it.","16","vo_line","scratch_cast","Will","bIHbv24MWmeRgasZH58o","vo/act_i/bone_chandler/chandler_watch_trade_297_chandler.mp3","unrecorded"
"vo_act_i_0298","Act I","ink/prologue.ink","766","ink/prologue.ink:766","chandler_watch_trade","bone_chandler","CORVIN","Corvin Vale","I'll trade.","2","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/bone_chandler/chandler_watch_trade_298_corvin.mp3","unrecorded"
"vo_act_i_0299","Act I","ink/prologue.ink","768","ink/prologue.ink:768","chandler_watch_trade","bone_chandler","CHANDLER","Bone Chandler","With what? You've got a wet coat and somebody else's boots.","11","vo_line","scratch_cast","Will","bIHbv24MWmeRgasZH58o","vo/act_i/bone_chandler/chandler_watch_trade_299_chandler.mp3","unrecorded"
"vo_act_i_0300","Act I","ink/prologue.ink","770","ink/prologue.ink:770","chandler_watch_trade","bone_chandler","CORVIN","Corvin Vale","Fresh enough?","2","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/bone_chandler/chandler_watch_trade_300_corvin.mp3","unrecorded"
"vo_act_i_0301","Act I","ink/prologue.ink","772","ink/prologue.ink:772","chandler_watch_trade","bone_chandler","CHANDLER","Bone Chandler","...That's fresh.","2","vo_line","scratch_cast","Will","bIHbv24MWmeRgasZH58o","vo/act_i/bone_chandler/chandler_watch_trade_301_chandler.mp3","unrecorded"
"vo_act_i_0302","Act I","ink/prologue.ink","774","ink/prologue.ink:774","chandler_watch_trade","bone_chandler","CORVIN","Corvin Vale","Off the knuckle. This morning.","5","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/bone_chandler/chandler_watch_trade_302_corvin.mp3","unrecorded"
"vo_act_i_0303","Act I","ink/prologue.ink","776","ink/prologue.ink:776","chandler_watch_trade","bone_chandler","CHANDLER","Bone Chandler","Off a walking man.","4","vo_line","scratch_cast","Will","bIHbv24MWmeRgasZH58o","vo/act_i/bone_chandler/chandler_watch_trade_303_chandler.mp3","unrecorded"
"vo_act_i_0304","Act I","ink/prologue.ink","778","ink/prologue.ink:778","chandler_watch_trade","bone_chandler","CHANDLER","Bone Chandler","Nobody brings me that. They bring me their uncle after he's set. They bring me buttons. Nobody brings me this.","20","vo_line","scratch_cast","Will","bIHbv24MWmeRgasZH58o","vo/act_i/bone_chandler/chandler_watch_trade_304_chandler.mp3","unrecorded"
"vo_act_i_0305","Act I","ink/prologue.ink","780","ink/prologue.ink:780","chandler_watch_trade","bone_chandler","CORVIN","Corvin Vale","I didn't feel it.","4","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/bone_chandler/chandler_watch_trade_305_corvin.mp3","unrecorded"
"vo_act_i_0306","Act I","ink/prologue.ink","782","ink/prologue.ink:782","chandler_watch_trade","bone_chandler","CHANDLER","Bone Chandler","No. That's rather the point, isn't it.","7","vo_line","scratch_cast","Will","bIHbv24MWmeRgasZH58o","vo/act_i/bone_chandler/chandler_watch_trade_306_chandler.mp3","unrecorded"
"vo_act_i_0307","Act I","ink/prologue.ink","784","ink/prologue.ink:784","chandler_watch_trade","bone_chandler","CHANDLER","Bone Chandler","Take the watch. Stop touching my counter.","7","vo_line","scratch_cast","Will","bIHbv24MWmeRgasZH58o","vo/act_i/bone_chandler/chandler_watch_trade_307_chandler.mp3","unrecorded"
"vo_act_i_0308","Act I","ink/prologue.ink","786","ink/prologue.ink:786","chandler_watch_trade","bone_chandler","CHANDLER","Bone Chandler","Come back when there's more.","5","vo_line","scratch_cast","Will","bIHbv24MWmeRgasZH58o","vo/act_i/bone_chandler/chandler_watch_trade_308_chandler.mp3","unrecorded"
"vo_act_i_0309","Act I","ink/prologue.ink","788","ink/prologue.ink:788","chandler_watch_trade","bone_chandler","CHANDLER","Bone Chandler","I'd rather you didn't. But come back.","7","vo_line","scratch_cast","Will","bIHbv24MWmeRgasZH58o","vo/act_i/bone_chandler/chandler_watch_trade_309_chandler.mp3","unrecorded"
"vo_act_i_0310","Act I","ink/prologue.ink","794","ink/prologue.ink:794","prosper_before_watch","almshouse","PROSPER","Half-Coin Prosper","Morning! Have we met?","4","vo_line","scratch_cast","Bill","pqHfZKP75CvOlQylNhV4","vo/act_i/almshouse/prosper_before_watch_310_prosper.mp3","unrecorded"
"vo_act_i_0311","Act I","ink/prologue.ink","796","ink/prologue.ink:796","prosper_before_watch","almshouse","CORVIN","Corvin Vale","Several times.","2","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/almshouse/prosper_before_watch_311_corvin.mp3","unrecorded"
"vo_act_i_0312","Act I","ink/prologue.ink","798","ink/prologue.ink:798","prosper_before_watch","almshouse","PROSPER","Half-Coin Prosper","Marvellous. How did it go?","5","vo_line","scratch_cast","Bill","pqHfZKP75CvOlQylNhV4","vo/act_i/almshouse/prosper_before_watch_312_prosper.mp3","unrecorded"
"vo_act_i_0313","Act I","ink/prologue.ink","800","ink/prologue.ink:800","prosper_before_watch","almshouse","CORVIN","Corvin Vale","Badly, mostly. I owed you money.","6","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/almshouse/prosper_before_watch_313_corvin.mp3","unrecorded"
"vo_act_i_0314","Act I","ink/prologue.ink","802","ink/prologue.ink:802","prosper_before_watch","almshouse","PROSPER","Half-Coin Prosper","Did you pay it?","4","vo_line","scratch_cast","Bill","pqHfZKP75CvOlQylNhV4","vo/act_i/almshouse/prosper_before_watch_314_prosper.mp3","unrecorded"
"vo_act_i_0315","Act I","ink/prologue.ink","804","ink/prologue.ink:804","prosper_before_watch","almshouse","CORVIN","Corvin Vale","No.","1","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/almshouse/prosper_before_watch_315_corvin.mp3","unrecorded"
"vo_act_i_0316","Act I","ink/prologue.ink","806","ink/prologue.ink:806","prosper_before_watch","almshouse","PROSPER","Half-Coin Prosper","Well, there we are.","4","vo_line","scratch_cast","Bill","pqHfZKP75CvOlQylNhV4","vo/act_i/almshouse/prosper_before_watch_316_prosper.mp3","unrecorded"
"vo_act_i_0317","Act I","ink/prologue.ink","808","ink/prologue.ink:808","prosper_before_watch","almshouse","PROSPER","Half-Coin Prosper","That makes us almost acquainted. Sit down, you look terrible.","10","vo_line","scratch_cast","Bill","pqHfZKP75CvOlQylNhV4","vo/act_i/almshouse/prosper_before_watch_317_prosper.mp3","unrecorded"
"vo_act_i_0318","Act I","ink/prologue.ink","810","ink/prologue.ink:810","prosper_before_watch","almshouse","CORVIN","Corvin Vale","You don't remember me.","4","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/almshouse/prosper_before_watch_318_corvin.mp3","unrecorded"
"vo_act_i_0319","Act I","ink/prologue.ink","812","ink/prologue.ink:812","prosper_before_watch","almshouse","PROSPER","Half-Coin Prosper","No, but I can tell I was probably right to be fond of you.","14","vo_line","scratch_cast","Bill","pqHfZKP75CvOlQylNhV4","vo/act_i/almshouse/prosper_before_watch_319_prosper.mp3","unrecorded"
"vo_act_i_0320","Act I","ink/prologue.ink","814","ink/prologue.ink:814","prosper_before_watch","almshouse","CORVIN","Corvin Vale","That's generous.","2","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/almshouse/prosper_before_watch_320_corvin.mp3","unrecorded"
"vo_act_i_0321","Act I","ink/prologue.ink","816","ink/prologue.ink:816","prosper_before_watch","almshouse","PROSPER","Half-Coin Prosper","It's cheap. I get to spend it fresh every morning.","10","vo_line","scratch_cast","Bill","pqHfZKP75CvOlQylNhV4","vo/act_i/almshouse/prosper_before_watch_321_prosper.mp3","unrecorded"
"vo_act_i_0322","Act I","ink/prologue.ink","822","ink/prologue.ink:822","prosper_forgiveness","almshouse","CORVIN","Corvin Vale","I've got something of yours.","5","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/almshouse/prosper_forgiveness_322_corvin.mp3","unrecorded"
"vo_act_i_0323","Act I","ink/prologue.ink","824","ink/prologue.ink:824","prosper_forgiveness","almshouse","PROSPER","Half-Coin Prosper","...Oh.","1","vo_line","scratch_cast","Bill","pqHfZKP75CvOlQylNhV4","vo/act_i/almshouse/prosper_forgiveness_323_prosper.mp3","unrecorded"
"vo_act_i_0324","Act I","ink/prologue.ink","826","ink/prologue.ink:826","prosper_forgiveness","almshouse","CORVIN","Corvin Vale","You know it?","3","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/almshouse/prosper_forgiveness_324_corvin.mp3","unrecorded"
"vo_act_i_0325","Act I","ink/prologue.ink","828","ink/prologue.ink:828","prosper_forgiveness","almshouse","PROSPER","Half-Coin Prosper","No. I don't know it at all. But my hand does.","11","vo_line","scratch_cast","Bill","pqHfZKP75CvOlQylNhV4","vo/act_i/almshouse/prosper_forgiveness_325_prosper.mp3","unrecorded"
"vo_act_i_0326","Act I","ink/prologue.ink","830","ink/prologue.ink:830","prosper_forgiveness","almshouse","PROSPER","Half-Coin Prosper","Look. I've done that ten thousand times and I couldn't tell you once.","13","vo_line","scratch_cast","Bill","pqHfZKP75CvOlQylNhV4","vo/act_i/almshouse/prosper_forgiveness_326_prosper.mp3","unrecorded"
"vo_act_i_0327","Act I","ink/prologue.ink","832","ink/prologue.ink:832","prosper_forgiveness","almshouse","CORVIN","Corvin Vale","It was at the Chandler's. Collateral.","6","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/almshouse/prosper_forgiveness_327_corvin.mp3","unrecorded"
"vo_act_i_0328","Act I","ink/prologue.ink","834","ink/prologue.ink:834","prosper_forgiveness","almshouse","PROSPER","Half-Coin Prosper","And you got it back for me.","7","vo_line","scratch_cast","Bill","pqHfZKP75CvOlQylNhV4","vo/act_i/almshouse/prosper_forgiveness_328_prosper.mp3","unrecorded"
"vo_act_i_0329","Act I","ink/prologue.ink","836","ink/prologue.ink:836","prosper_forgiveness","almshouse","CORVIN","Corvin Vale","Yes.","1","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/almshouse/prosper_forgiveness_329_corvin.mp3","unrecorded"
"vo_act_i_0330","Act I","ink/prologue.ink","838","ink/prologue.ink:838","prosper_forgiveness","almshouse","PROSPER","Half-Coin Prosper","Why?","1","vo_line","scratch_cast","Bill","pqHfZKP75CvOlQylNhV4","vo/act_i/almshouse/prosper_forgiveness_330_prosper.mp3","unrecorded"
"vo_act_i_0331","Act I","ink/prologue.ink","840","ink/prologue.ink:840","prosper_forgiveness","almshouse","CORVIN","Corvin Vale","Because I need a favour and this was the shortest route to it.","13","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/almshouse/prosper_forgiveness_331_corvin.mp3","unrecorded"
"vo_act_i_0332","Act I","ink/prologue.ink","842","ink/prologue.ink:842","prosper_forgiveness","almshouse","PROSPER","Half-Coin Prosper","Oh, that's lovely. Nobody's been honest with me in months.","10","vo_line","scratch_cast","Bill","pqHfZKP75CvOlQylNhV4","vo/act_i/almshouse/prosper_forgiveness_332_prosper.mp3","unrecorded"
"vo_act_i_0333","Act I","ink/prologue.ink","844","ink/prologue.ink:844","prosper_forgiveness","almshouse","PROSPER","Half-Coin Prosper","They all think I won't notice, and they're right, but I notice that.","13","vo_line","scratch_cast","Bill","pqHfZKP75CvOlQylNhV4","vo/act_i/almshouse/prosper_forgiveness_333_prosper.mp3","unrecorded"
"vo_act_i_0334","Act I","ink/prologue.ink","846","ink/prologue.ink:846","prosper_forgiveness","almshouse","PROSPER","Half-Coin Prosper","Go on. What's the favour?","5","vo_line","scratch_cast","Bill","pqHfZKP75CvOlQylNhV4","vo/act_i/almshouse/prosper_forgiveness_334_prosper.mp3","unrecorded"
"vo_act_i_0335","Act I","ink/prologue.ink","848","ink/prologue.ink:848","prosper_forgiveness","almshouse","CORVIN","Corvin Vale","I need a debt forgiven. In writing. Signed.","8","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/almshouse/prosper_forgiveness_335_corvin.mp3","unrecorded"
"vo_act_i_0336","Act I","ink/prologue.ink","850","ink/prologue.ink:850","prosper_forgiveness","almshouse","PROSPER","Half-Coin Prosper","Is that all?","3","vo_line","scratch_cast","Bill","pqHfZKP75CvOlQylNhV4","vo/act_i/almshouse/prosper_forgiveness_336_prosper.mp3","unrecorded"
"vo_act_i_0337","Act I","ink/prologue.ink","852","ink/prologue.ink:852","prosper_forgiveness","almshouse","PROSPER","Half-Coin Prosper","Whose?","1","vo_line","scratch_cast","Bill","pqHfZKP75CvOlQylNhV4","vo/act_i/almshouse/prosper_forgiveness_337_prosper.mp3","unrecorded"
"vo_act_i_0338","Act I","ink/prologue.ink","854","ink/prologue.ink:854","prosper_forgiveness","almshouse","CORVIN","Corvin Vale","...","0","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/almshouse/prosper_forgiveness_338_corvin.mp3","unrecorded"
"vo_act_i_0339","Act I","ink/prologue.ink","856","ink/prologue.ink:856","prosper_forgiveness","almshouse","CORVIN","Corvin Vale","Mine. Eleven shillings, sixteen years, and I've been avoiding you in the street since before you got sick.","18","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/almshouse/prosper_forgiveness_339_corvin.mp3","unrecorded"
"vo_act_i_0340","Act I","ink/prologue.ink","858","ink/prologue.ink:858","prosper_forgiveness","almshouse","PROSPER","Half-Coin Prosper","...Corvin.","1","vo_line","scratch_cast","Bill","pqHfZKP75CvOlQylNhV4","vo/act_i/almshouse/prosper_forgiveness_340_prosper.mp3","unrecorded"
"vo_act_i_0341","Act I","ink/prologue.ink","860","ink/prologue.ink:860","prosper_forgiveness","almshouse","CORVIN","Corvin Vale","Yes.","1","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/almshouse/prosper_forgiveness_341_corvin.mp3","unrecorded"
"vo_act_i_0342","Act I","ink/prologue.ink","862","ink/prologue.ink:862","prosper_forgiveness","almshouse","PROSPER","Half-Coin Prosper","I'm sorry â€” who?","3","vo_line","scratch_cast","Bill","pqHfZKP75CvOlQylNhV4","vo/act_i/almshouse/prosper_forgiveness_342_prosper.mp3","unrecorded"
"vo_act_i_0343","Act I","ink/prologue.ink","864","ink/prologue.ink:864","prosper_forgiveness","almshouse","PROSPER","Half-Coin Prosper","There. Whoever you are, you don't owe me anything. We'll pretend I didn't hear the rest.","16","vo_line","scratch_cast","Bill","pqHfZKP75CvOlQylNhV4","vo/act_i/almshouse/prosper_forgiveness_343_prosper.mp3","unrecorded"
"vo_act_i_0344","Act I","ink/prologue.ink","870","ink/prologue.ink:870","almshouse_cots","almshouse","CORVIN","Corvin Vale","Twelve cots.","2","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/almshouse/almshouse_cots_344_corvin.mp3","unrecorded"
"vo_act_i_0345","Act I","ink/prologue.ink","872","ink/prologue.ink:872","almshouse_cots","almshouse","CORVIN","Corvin Vale","Nine occupied.","2","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/almshouse/almshouse_cots_345_corvin.mp3","unrecorded"
"vo_act_i_0346","Act I","ink/prologue.ink","874","ink/prologue.ink:874","almshouse_cots","almshouse","CORVIN","Corvin Vale","Three of them are past talking and nobody's moved them yet.","11","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/almshouse/almshouse_cots_346_corvin.mp3","unrecorded"
"vo_act_i_0347","Act I","ink/prologue.ink","876","ink/prologue.ink:876","almshouse_cots","almshouse","CORVIN","Corvin Vale","The sheets are folded back from their feet so the salt doesn't glue them down.","15","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/almshouse/almshouse_cots_347_corvin.mp3","unrecorded"
"vo_act_i_0348","Act I","ink/prologue.ink","878","ink/prologue.ink:878","almshouse_cots","almshouse","PROSPER","Half-Coin Prosper","That's kind. Some people move you before you're done being somewhere.","11","vo_line","scratch_cast","Bill","pqHfZKP75CvOlQylNhV4","vo/act_i/almshouse/almshouse_cots_348_prosper.mp3","unrecorded"
